Freq;Ampl;Phase;Cohe;Imag;Real
301.5136719;2.781699657;-3.032643795;0.986810684;-0.302464068;-2.765206814
301.7578125;2.781671286;-3.032864809;0.986887515;-0.301850051;-2.765245438
302.0019531;2.782088041;-3.032950401;0.98699826;-0.301658362;-2.765685558
302.2460938;2.782025337;-3.032650471;0.987056434;-0.302481025;-2.765532494
302.4902344;2.782544374;-3.032202005;0.987156928;-0.303778112;-2.765912533
302.734375;2.783108473;-3.031764269;0.987278521;-0.305050164;-2.766340017
302.9785156;2.78494215;-3.031253815;0.987362862;-0.306664407;-2.768006563
303.2226563;2.787191629;-3.03095293;0.987475693;-0.307745427;-2.770149708
303.4667969;2.78932333;-3.030763388;0.987541199;-0.308506578;-2.772210121
303.7109375;2.791678667;-3.030685425;0.987657666;-0.308983356;-2.774526834
303.9550781;2.793788195;-3.030873537;0.987712324;-0.308694124;-2.776681662
304.1992188;2.795802593;-3.031134129;0.987783015;-0.308193058;-2.778764009
304.4433594;2.797246218;-3.031250477;0.987841964;-0.30802834;-2.780234575
304.6875;2.798360586;-3.03125906;0.987922132;-0.308127522;-2.781344891
304.9316406;2.799738407;-3.031365871;0.98798424;-0.307981551;-2.782747269
305.1757813;2.800996304;-3.031300068;0.988053739;-0.308303118;-2.78397727
305.4199219;2.802206039;-3.031197071;0.988117218;-0.308723688;-2.785147905
305.6640625;2.804113626;-3.031157732;0.98818922;-0.30904302;-2.787031651
305.9082031;2.806262016;-3.031182289;0.988271415;-0.309211522;-2.789174557
306.1523438;2.808261156;-3.031212091;0.988340914;-0.309348464;-2.791170835
306.3964844;2.810097694;-3.03153944;0.988380671;-0.308636665;-2.793097258
306.640625;2.811735868;-3.031917334;0.988447011;-0.307760119;-2.794842005
306.8847656;2.813092232;-3.03205657;0.988468051;-0.307519466;-2.796233177
